group,id,course,module,grade
1,224,Clockwork Automata and Robotics,1,13
1,224,Clockwork Automata and Robotics,1,13
1,224,Cryptography and Codebreaking,1,8.5
1,224,Cryptography and Codebreaking,1,9
1,224,Cryptography and Codebreaking,1,10
1,224,Electrical Engineering and Telegraphy,1,11
1,224,Electrical Engineering and Telegraphy,1,13
1,224,Electrical Engineering and Telegraphy,1,11
1,224,Etiquette and Social Graces,1,8.5
1,224,Etiquette and Social Graces,1,14
1,224,Etiquette and Social Graces,1,9.5
1,224,Etiquette and Social Graces,1,12
1,224,Etiquette and Social Graces,1,13
1,224,Fashion Design and Textile Innovation,1,12.5
1,224,Fashion Design and Textile Innovation,1,13
1,224,Fashion Design and Textile Innovation,1,15.5
1,224,Fashion Design and Textile Innovation,1,16.5
1,224,Fashion Design and Textile Innovation,1,12.5
1,224,Fashion Design and Textile Innovation,1,20
1,224,Fashion Design and Textile Innovation,1,12.5
1,224,Fashion Design and Textile Innovation,1,9
1,224,Historical Archaeology and Antiquarian Studies,1,11.5
1,224,Historical Archaeology and Antiquarian Studies,1,12.75
1,224,Historical Archaeology and Antiquarian Studies,1,12.75
1,224,Steam Engine Mechanics and Engineering,2,8.75
1,224,Steam Engine Mechanics and Engineering,2,6
1,224,Steam Engine Mechanics and Engineering,2,7.5
1,224,Victorian Literature and Social Commentary,1,8.6
1,224,Victorian Literature and Social Commentary,1,4.4
1,224,Victorian Literature and Social Commentary,1,7
1,224,Victorian Literature and Social Commentary,1,5.7
1,224,Victorian Literature and Social Commentary,1,4.9
1,224,Victorian Literature and Social Commentary,1,8.1
1,224,Victorian Literature and Social Commentary,1,8.7
1,287,Airship Piloting and Navigation,1,4
1,287,Airship Piloting and Navigation,1,3.5
1,287,Airship Piloting and Navigation,1,4.5
1,287,Airship Piloting and Navigation,1,15
1,287,Airship Piloting and Navigation,1,8.5
1,287,Alchemy and Chemical Engineering,2,14.5
1,287,Alchemy and Chemical Engineering,2,14
1,287,Alchemy and Chemical Engineering,2,11
1,287,Alchemy and Chemical Engineering,2,11.5
1,287,Alchemy and Chemical Engineering,2,13
1,287,Clockwork Automata and Robotics,1,13.5
1,287,Clockwork Automata and Robotics,1,14
1,287,Clockwork Automata and Robotics,1,16
1,287,Clockwork Automata and Robotics,1,14.5
1,287,Clockwork Automata and Robotics,1,13
1,287,Cryptography and Codebreaking,1,10.5
1,287,Cryptography and Codebreaking,1,9.5
1,287,Cryptography and Codebreaking,1,8.5
1,287,Electrical Engineering and Telegraphy,1,10
1,287,Electrical Engineering and Telegraphy,1,17
1,287,Electrical Engineering and Telegraphy,1,13
1,287,Etiquette and Social Graces,1,13
1,287,Etiquette and Social Graces,1,9
1,287,Etiquette and Social Graces,1,10
1,287,Etiquette and Social Graces,1,12.5
1,287,Etiquette and Social Graces,1,9.5
1,287,Fashion Design and Textile Innovation,1,14
1,287,Fashion Design and Textile Innovation,1,10.5
1,287,Fashion Design and Textile Innovation,1,16.5
1,287,Fashion Design and Textile Innovation,1,11
1,287,Fashion Design and Textile Innovation,1,12
1,287,Fashion Design and Textile Innovation,1,15.5
1,287,Fashion Design and Textile Innovation,1,10.5
1,287,Fashion Design and Textile Innovation,1,11.5
1,287,Fashion Design and Textile Innovation,1,19
1,287,Fashion Design and Textile Innovation,1,11.5
1,287,Historical Archaeology and Antiquarian Studies,1,11
1,287,Historical Archaeology and Antiquarian Studies,1,13
1,287,Historical Archaeology and Antiquarian Studies,1,13
1,287,Steam Engine Mechanics and Engineering,2,8.5
1,287,Steam Engine Mechanics and Engineering,2,8
1,287,Steam Engine Mechanics and Engineering,2,8
1,287,Victorian Literature and Social Commentary,1,5.5
1,287,Victorian Literature and Social Commentary,1,6.7
1,287,Victorian Literature and Social Commentary,1,10
1,287,Victorian Literature and Social Commentary,1,10.8
1,287,Victorian Literature and Social Commentary,1,8.9
1,287,Victorian Literature and Social Commentary,1,7.6
1,287,Victorian Literature and Social Commentary,1,7.3
1,287,Victorian Literature and Social Commentary,1,9.1
1,321,Airship Piloting and Navigation,1,13.5
1,321,Airship Piloting and Navigation,1,8
1,321,Airship Piloting and Navigation,1,9
1,321,Airship Piloting and Navigation,1,10
1,321,Airship Piloting and Navigation,1,13
1,321,Alchemy and Chemical Engineering,2,13
1,321,Alchemy and Chemical Engineering,2,13.5
1,321,Alchemy and Chemical Engineering,2,13
1,321,Alchemy and Chemical Engineering,2,14
1,321,Clockwork Automata and Robotics,1,20
1,321,Clockwork Automata and Robotics,1,18
1,321,Clockwork Automata and Robotics,1,15.5
1,321,Clockwork Automata and Robotics,1,18
1,321,Clockwork Automata and Robotics,1,17.5
1,321,Cryptography and Codebreaking,1,8.5
1,321,Cryptography and Codebreaking,1,8.5
1,321,Cryptography and Codebreaking,1,10
1,321,Electrical Engineering and Telegraphy,1,16
1,321,Electrical Engineering and Telegraphy,1,14
1,321,Electrical Engineering and Telegraphy,1,14
1,321,Etiquette and Social Graces,1,11.5
1,321,Etiquette and Social Graces,1,10.5
1,321,Etiquette and Social Graces,1,16
1,321,Etiquette and Social Graces,1,12
1,321,Etiquette and Social Graces,1,10.5
1,321,Fashion Design and Textile Innovation,1,17
1,321,Fashion Design and Textile Innovation,1,12.5
1,321,Fashion Design and Textile Innovation,1,18
1,321,Fashion Design and Textile Innovation,1,17.5
1,321,Fashion Design and Textile Innovation,1,14
1,321,Fashion Design and Textile Innovation,1,15
1,321,Fashion Design and Textile Innovation,1,18
1,321,Fashion Design and Textile Innovation,1,13
1,321,Fashion Design and Textile Innovation,1,12.5
1,321,Historical Archaeology and Antiquarian Studies,1,12.75
1,321,Historical Archaeology and Antiquarian Studies,1,11.75
1,321,Historical Archaeology and Antiquarian Studies,1,12.75
1,321,Steam Engine Mechanics and Engineering,2,7
1,321,Steam Engine Mechanics and Engineering,2,10.75
1,321,Steam Engine Mechanics and Engineering,2,9
1,321,Victorian Literature and Social Commentary,1,5.3
1,321,Victorian Literature and Social Commentary,1,4.5
1,321,Victorian Literature and Social Commentary,1,5.6
1,321,Victorian Literature and Social Commentary,1,9.6
1,321,Victorian Literature and Social Commentary,1,6.1
1,321,Victorian Literature and Social Commentary,1,5.4
1,321,Victorian Literature and Social Commentary,1,6.4
1,321,Victorian Literature and Social Commentary,1,8.4
1,369,Airship Piloting and Navigation,1,8.5
1,369,Airship Piloting and Navigation,1,8.5
1,369,Airship Piloting and Navigation,1,9.5
1,369,Airship Piloting and Navigation,1,10.5
1,369,Alchemy and Chemical Engineering,2,15.5
1,369,Alchemy and Chemical Engineering,2,13.5
1,369,Alchemy and Chemical Engineering,2,14.5
1,369,Alchemy and Chemical Engineering,2,13
1,369,Clockwork Automata and Robotics,1,14
1,369,Clockwork Automata and Robotics,1,10.5
1,369,Clockwork Automata and Robotics,1,16.5
1,369,Clockwork Automata and Robotics,1,10.5
1,369,Clockwork Automata and Robotics,1,15
1,369,Cryptography and Codebreaking,1,8
1,369,Cryptography and Codebreaking,1,10
1,369,Cryptography and Codebreaking,1,10
1,369,Electrical Engineering and Telegraphy,1,11
1,369,Electrical Engineering and Telegraphy,1,13
1,369,Electrical Engineering and Telegraphy,1,10
1,369,Etiquette and Social Graces,1,12
1,369,Etiquette and Social Graces,1,11.5
1,369,Etiquette and Social Graces,1,7
1,369,Etiquette and Social Graces,1,13.5
1,369,Etiquette and Social Graces,1,13
1,369,Fashion Design and Textile Innovation,1,19
1,369,Fashion Design and Textile Innovation,1,13.5
1,369,Fashion Design and Textile Innovation,1,13
1,369,Fashion Design and Textile Innovation,1,10.5
1,369,Fashion Design and Textile Innovation,1,12.5
1,369,Fashion Design and Textile Innovation,1,12.5
1,369,Fashion Design and Textile Innovation,1,15
1,369,Fashion Design and Textile Innovation,1,13
1,369,Fashion Design and Textile Innovation,1,15
1,369,Historical Archaeology and Antiquarian Studies,1,13.75
1,369,Historical Archaeology and Antiquarian Studies,1,11.25
1,369,Historical Archaeology and Antiquarian Studies,1,11.75
1,369,Steam Engine Mechanics and Engineering,2,4.5
1,369,Steam Engine Mechanics and Engineering,2,10
1,369,Steam Engine Mechanics and Engineering,2,8
1,369,Victorian Literature and Social Commentary,1,4.7
1,369,Victorian Literature and Social Commentary,1,6.3
1,369,Victorian Literature and Social Commentary,1,7.4
1,369,Victorian Literature and Social Commentary,1,7.3
1,369,Victorian Literature and Social Commentary,1,7.1
1,369,Victorian Literature and Social Commentary,1,8.9
1,369,Victorian Literature and Social Commentary,1,9.6
1,371,Airship Piloting and Navigation,1,8.5
1,371,Airship Piloting and Navigation,1,12.5
1,371,Airship Piloting and Navigation,1,17
1,371,Airship Piloting and Navigation,1,11
1,371,Airship Piloting and Navigation,1,7.5
1,371,Alchemy and Chemical Engineering,2,12.5
1,371,Alchemy and Chemical Engineering,2,14
1,371,Alchemy and Chemical Engineering,2,13.5
1,371,Alchemy and Chemical Engineering,2,13.5
1,371,Alchemy and Chemical Engineering,2,13
1,371,Clockwork Automata and Robotics,1,11.5
1,371,Clockwork Automata and Robotics,1,17.5
1,371,Clockwork Automata and Robotics,1,19.5
1,371,Clockwork Automata and Robotics,1,16.5
1,371,Cryptography and Codebreaking,1,8.5
1,371,Cryptography and Codebreaking,1,10
1,371,Cryptography and Codebreaking,1,7.5
1,371,Electrical Engineering and Telegraphy,1,7
1,371,Electrical Engineering and Telegraphy,1,13
1,371,Electrical Engineering and Telegraphy,1,11
1,371,Etiquette and Social Graces,1,10.5
1,371,Etiquette and Social Graces,1,5
1,371,Etiquette and Social Graces,1,10.5
1,371,Etiquette and Social Graces,1,7
1,371,Etiquette and Social Graces,1,10
1,371,Fashion Design and Textile Innovation,1,15
1,371,Fashion Design and Textile Innovation,1,17.5
1,371,Fashion Design and Textile Innovation,1,13.5
1,371,Fashion Design and Textile Innovation,1,13
1,371,Fashion Design and Textile Innovation,1,18
1,371,Fashion Design and Textile Innovation,1,18
1,371,Fashion Design and Textile Innovation,1,14.5
1,371,Fashion Design and Textile Innovation,1,20
1,371,Fashion Design and Textile Innovation,1,14
1,371,Fashion Design and Textile Innovation,1,11.5
1,371,Historical Archaeology and Antiquarian Studies,1,11.5
1,371,Historical Archaeology and Antiquarian Studies,1,10.5
1,371,Historical Archaeology and Antiquarian Studies,1,10.5
1,371,Steam Engine Mechanics and Engineering,2,8
1,371,Steam Engine Mechanics and Engineering,2,8.5
1,371,Steam Engine Mechanics and Engineering,2,9.75
1,371,Victorian Literature and Social Commentary,1,8.1
1,371,Victorian Literature and Social Commentary,1,6.1
1,371,Victorian Literature and Social Commentary,1,6.2
1,371,Victorian Literature and Social Commentary,1,7.9
1,371,Victorian Literature and Social Commentary,1,4.9
1,371,Victorian Literature and Social Commentary,1,9.6
1,371,Victorian Literature and Social Commentary,1,9.5
1,391,Airship Piloting and Navigation,1,8
1,391,Airship Piloting and Navigation,1,1.5
1,391,Airship Piloting and Navigation,1,8.5
1,391,Airship Piloting and Navigation,1,14.5
1,391,Airship Piloting and Navigation,1,11
1,391,Alchemy and Chemical Engineering,2,14
1,391,Alchemy and Chemical Engineering,2,12
1,391,Alchemy and Chemical Engineering,2,12
1,391,Alchemy and Chemical Engineering,2,13
1,391,Alchemy and Chemical Engineering,2,13
1,391,Clockwork Automata and Robotics,1,14.5
1,391,Clockwork Automata and Robotics,1,19.5
1,391,Clockwork Automata and Robotics,1,19
1,391,Clockwork Automata and Robotics,1,9.5
1,391,Cryptography and Codebreaking,1,9
1,391,Cryptography and Codebreaking,1,9.5
1,391,Cryptography and Codebreaking,1,9.5
1,391,Electrical Engineering and Telegraphy,1,9
1,391,Electrical Engineering and Telegraphy,1,12
1,391,Electrical Engineering and Telegraphy,1,19
1,391,Etiquette and Social Graces,1,12.5
1,391,Etiquette and Social Graces,1,10.5
1,391,Etiquette and Social Graces,1,12.5
1,391,Etiquette and Social Graces,1,10
1,391,Etiquette and Social Graces,1,9
1,391,Fashion Design and Textile Innovation,1,14
1,391,Fashion Design and Textile Innovation,1,15.5
1,391,Fashion Design and Textile Innovation,1,8.5
1,391,Fashion Design and Textile Innovation,1,15.5
1,391,Fashion Design and Textile Innovation,1,14.5
1,391,Fashion Design and Textile Innovation,1,13.5
1,391,Fashion Design and Textile Innovation,1,11.5
1,391,Fashion Design and Textile Innovation,1,9
1,391,Fashion Design and Textile Innovation,1,12.5
1,391,Historical Archaeology and Antiquarian Studies,1,12.5
1,391,Historical Archaeology and Antiquarian Studies,1,11.25
1,391,Historical Archaeology and Antiquarian Studies,1,13.5
1,391,Steam Engine Mechanics and Engineering,2,6.5
1,391,Steam Engine Mechanics and Engineering,2,6.5
1,391,Victorian Literature and Social Commentary,1,5.4
1,391,Victorian Literature and Social Commentary,1,7.2
1,391,Victorian Literature and Social Commentary,1,6.4
1,391,Victorian Literature and Social Commentary,1,9
1,391,Victorian Literature and Social Commentary,1,7.3
1,391,Victorian Literature and Social Commentary,1,6.7
1,391,Victorian Literature and Social Commentary,1,9.2
1,436,Airship Piloting and Navigation,1,4.5
1,436,Airship Piloting and Navigation,1,10.5
1,436,Airship Piloting and Navigation,1,13.5
1,436,Airship Piloting and Navigation,1,13
1,436,Airship Piloting and Navigation,1,7.5
1,436,Alchemy and Chemical Engineering,2,13.5
1,436,Alchemy and Chemical Engineering,2,13
1,436,Alchemy and Chemical Engineering,2,14
1,436,Alchemy and Chemical Engineering,2,15
1,436,Alchemy and Chemical Engineering,2,12.5
1,436,Clockwork Automata and Robotics,1,13.5
1,436,Clockwork Automata and Robotics,1,14
1,436,Clockwork Automata and Robotics,1,11.5
1,436,Clockwork Automata and Robotics,1,11.5
1,436,Clockwork Automata and Robotics,1,15.5
1,436,Cryptography and Codebreaking,1,10.5
1,436,Cryptography and Codebreaking,1,10.5
1,436,Cryptography and Codebreaking,1,8.5
1,436,Electrical Engineering and Telegraphy,1,11
1,436,Electrical Engineering and Telegraphy,1,14
1,436,Electrical Engineering and Telegraphy,1,17
1,436,Etiquette and Social Graces,1,11
1,436,Etiquette and Social Graces,1,12
1,436,Etiquette and Social Graces,1,11
1,436,Etiquette and Social Graces,1,11.5
1,436,Etiquette and Social Graces,1,12
1,436,Fashion Design and Textile Innovation,1,12.5
1,436,Fashion Design and Textile Innovation,1,16.5
1,436,Fashion Design and Textile Innovation,1,16
1,436,Fashion Design and Textile Innovation,1,6.5
1,436,Fashion Design and Textile Innovation,1,18
1,436,Fashion Design and Textile Innovation,1,14.5
1,436,Fashion Design and Textile Innovation,1,12
1,436,Fashion Design and Textile Innovation,1,10.5
1,436,Fashion Design and Textile Innovation,1,13.5
1,436,Fashion Design and Textile Innovation,1,18
1,436,Historical Archaeology and Antiquarian Studies,1,12
1,436,Historical Archaeology and Antiquarian Studies,1,12
1,436,Historical Archaeology and Antiquarian Studies,1,12
1,436,Steam Engine Mechanics and Engineering,2,6.5
1,436,Steam Engine Mechanics and Engineering,2,6.75
1,436,Steam Engine Mechanics and Engineering,2,9.25
1,436,Victorian Literature and Social Commentary,1,10.1
1,436,Victorian Literature and Social Commentary,1,6.9
1,436,Victorian Literature and Social Commentary,1,7.8
1,436,Victorian Literature and Social Commentary,1,7.5
1,436,Victorian Literature and Social Commentary,1,9.2
1,436,Victorian Literature and Social Commentary,1,8
1,436,Victorian Literature and Social Commentary,1,6.6
1,436,Victorian Literature and Social Commentary,1,8.1
1,449,Airship Piloting and Navigation,1,9
1,449,Airship Piloting and Navigation,1,9
1,449,Airship Piloting and Navigation,1,8
1,449,Airship Piloting and Navigation,1,9.5
1,449,Airship Piloting and Navigation,1,11.5
1,449,Alchemy and Chemical Engineering,2,15.5
1,449,Alchemy and Chemical Engineering,2,14.5
1,449,Alchemy and Chemical Engineering,2,12
1,449,Alchemy and Chemical Engineering,2,15
1,449,Alchemy and Chemical Engineering,2,11
1,449,Clockwork Automata and Robotics,1,16
1,449,Clockwork Automata and Robotics,1,16.5
1,449,Clockwork Automata and Robotics,1,13.5
1,449,Clockwork Automata and Robotics,1,11
1,449,Clockwork Automata and Robotics,1,10.5
1,449,Cryptography and Codebreaking,1,10.5
1,449,Cryptography and Codebreaking,1,7.5
1,449,Cryptography and Codebreaking,1,8.5
1,449,Electrical Engineering and Telegraphy,1,12
1,449,Electrical Engineering and Telegraphy,1,13
1,449,Electrical Engineering and Telegraphy,1,6
1,449,Etiquette and Social Graces,1,12
1,449,Etiquette and Social Graces,1,12
1,449,Etiquette and Social Graces,1,7.5
1,449,Fashion Design and Textile Innovation,1,13
1,449,Fashion Design and Textile Innovation,1,9
1,449,Fashion Design and Textile Innovation,1,19
1,449,Fashion Design and Textile Innovation,1,15.5
1,449,Fashion Design and Textile Innovation,1,20
1,449,Fashion Design and Textile Innovation,1,20
1,449,Fashion Design and Textile Innovation,1,10.5
1,449,Fashion Design and Textile Innovation,1,16
1,449,Fashion Design and Textile Innovation,1,17.5
1,449,Fashion Design and Textile Innovation,1,15.5
1,449,Historical Archaeology and Antiquarian Studies,1,10.75
